Retorno,Risco,Sharpe,IFIX,IBOV,IVVB11,BTC,SELIC,min_68,max_68,min_95,max_95,min_997,max_997
0.11713830620199789,0.11832416482301526,-0.2777259729418362,0.2806540048606646,0.1487987853368589,0.14839787719174702,0.24572654858446305,0.17642278402626638,-0.0011858586210173744,0.23546247102501316,-0.11951002344403264,0.3537866358480284,-0.23783418826704789,0.47211080067104366
0.16382778311524182,0.21051816171591725,0.06568451388009773,0.13607478682707005,0.30055989577565084,0.19071355280340546,0.17315637727884078,0.19949538731503286,-0.04669037860067543,0.37434594483115907,-0.2572085403165927,0.5848641065470763,-0.4677267020325099,0.7953822682629935
0.16579451755360847,0.2190364133028877,0.07210909508350793,0.009332869653725906,0.3084380341818339,0.24106847947525406,0.28726495813590963,0.1538956585532764,-0.05324189574927923,0.38483093085649617,-0.27227830905216693,0.6038673441593838,-0.49131472235505463,0.8229037574622715
0.1596017479875325,0.21148402367328079,0.045401765205517954,0.0219436500112916,0.30484964172995394,0.19739595180439307,0.34503025300756207,0.13078050344679945,-0.0518822756857483,0.37108577166081325,-0.2633662993590291,0.582569795334094,-0.4748503230323099,0.7940538190073748
0.11922825855321531,0.12013543309473616,-0.2561420944187113,0.2942479434064084,0.16558086349132436,0.04363345102375933,0.2638683194362509,0.23266942264225696,-0.0009071745415208526,0.23936369164795146,-0.12104260763625702,0.35949912474268764,-0.24117804073099317,0.4796345578374238
0.09804718453657182,0.0866351071335053,-0.5996739333786304,0.3971109077167287,0.032348181906872525,0.29135006825734294,0.07320297525026034,0.20598786686879542,0.011412077403066517,0.18468229167007713,-0.07522302973043879,0.2713173988035824,-0.1618581368639441,0.3579525059370877
0.1535365725307899,0.18337790222186415,0.019285707208664068,0.2666255179764499,0.24233326448316345,0.2396965944647346,0.025448768608004796,0.22589585446764718,-0.029841329691074253,0.336914474752654,-0.2132192319129384,0.5202923769745182,-0.3965971341348026,0.7036702791963824
0.13257154190723888,0.18186180030348398,-0.09583352888664454,0.3686820043897911,0.26102794564060644,0.06817766801616883,0.2275409612803451,0.0745714206730886,-0.049290258396245096,0.31443334221072283,-0.23115205869972907,0.4962951425142068,-0.4130138590032131,0.6781569428176908
0.11303205066984921,0.07947540721546474,-0.465149542800422,0.050781633244991936,0.05251989341145996,0.32939609188997526,0.29519869727727016,0.27210368417630265,0.03355664345438447,0.19250745788531395,-0.04591876376108027,0.2719828651007787,-0.12539417097654498,0.35145827231624344
0.11337548357225379,0.05613981755016236,-0.6523803964097544,0.14062127883140088,0.06434135469612984,0.03863875862851293,0.282208431015552,0.4741901768284043,0.05723566602209142,0.16951530112241614,0.0010958484719290618,0.2256551186725785,-0.05504396907823329,0.2817949362227409
0.12063797622572436,0.1325649032165107,-0.22149168491693694,0.3277289164939357,0.1473214264445622,0.27738529080068486,0.12901586736327778,0.11854849889753938,-0.011926926990786346,0.2532028794422351,-0.14449183020729706,0.3857677826587458,-0.27705673342380777,0.5183326858752565
0.15481487756039597,0.22041288086289287,0.021844810255853667,0.3647790552237973,0.31792651155197454,0.10488086712730853,0.09147851411178573,0.120935051985134,-0.0655980033024969,0.3752277584232888,-0.2860108841653898,0.5956406392861817,-0.5064237650282826,0.8160535201490746
0.17864004469996353,0.23884677248844557,0.11990969943438956,0.12489239753948714,0.32472900007743316,0.293736932195022,0.047476118601666596,0.20916555158639116,-0.060206727788482045,0.4174868171884091,-0.2990535002769276,0.6563335896768547,-0.5379002727653732,0.8951803621653003
0.16081529503409675,0.21022966308671404,0.05144514278004498,0.19570996014466183,0.2945594928745963,0.21121037724958913,0.12911342473990584,0.16940674499124692,-0.049414368052617286,0.3710449581208108,-0.2596440311393313,0.5812746212075248,-0.4698736942260454,0.7915042842942389
0.159531285954558,0.20218636426492834,0.047141091780398235,0.17948034227388932,0.3004496069673764,0.10141327984811477,0.19445072539699473,0.22420604551362475,-0.042655078310370326,0.3617176502194863,-0.24484144257529866,0.5639040144844147,-0.447027806840227,0.766090378749343
0.17036121907992804,0.2218754254428191,0.09176869876098769,0.11544951658133436,0.33195654859078827,0.10717598355279304,0.2022726631362427,0.24314528813884162,-0.05151420636289106,0.39223664452274715,-0.2733896318057102,0.6141120699655662,-0.4952650572485292,0.8359874954083854
0.1284416597988891,0.07533242022814536,-0.28617612623915617,0.10808478539906848,0.07143304887419392,0.2431461749737115,0.12026008725189168,0.4570759035011345,0.053109239570743746,0.20377408002703445,-0.022223180657401614,0.2791065002551798,-0.09755560088554699,0.3544389204833252
0.12641371741518692,0.10495323146834663,-0.22473136133904154,0.1706830987501027,0.13615820470403117,0.15226150131734564,0.22870924619329586,0.3121879490352246,0.021460485946840288,0.23136694888353354,-0.08349274552150635,0.33632018035188016,-0.188445976989853,0.44127341182022684
0.14162867035739518,0.15683469868836517,-0.05337677001719418,0.13302332064722683,0.20761622748502365,0.2425586689558081,0.2245363602313519,0.19226542268058952,-0.015206028330969984,0.2984633690457603,-0.17204072701933515,0.4552980677341255,-0.3288754257077003,0.6121327664224907
0.12773427404797272,0.15476548589075376,-0.14386751557607788,0.22410022955285497,0.1994742734671833,0.24639370259938043,0.2687054331292397,0.06132636125134176,-0.02703121184278104,0.28249975993872645,-0.1817966977335348,0.43726524582948023,-0.3365621836242885,0.592030731720234
0.13609859733133506,0.20323446965890635,-0.06840081159458836,0.3440775137976614,0.3042349097402525,0.027334565503497697,0.3096546692861891,0.01469834167239928,-0.06713587232757129,0.3393330669902414,-0.27037034198647764,0.5425675366491478,-0.473604811645384,0.7458020063080542
0.19031105481223798,0.2674719984609234,0.15071130826476878,0.08840979102389811,0.3743878046999271,0.2653788832403588,0.061455135257183685,0.21036838577863223,-0.07716094364868542,0.4577830532731614,-0.3446329421096088,0.7252550517340848,-0.6121049405705322,0.9927270501950082
0.11900500014781659,0.12204531809913169,-0.253963038770628,0.2996884101640239,0.13842049642621743,0.23975912788529538,0.16562051378421408,0.1565114517402492,-0.003040317951315097,0.24105031824694828,-0.12508563605044679,0.36309563634608,-0.2471309541495785,0.48514095444521166
0.15191993724624053,0.17367482205814072,0.011054781709220958,0.2290041619215912,0.2358984875199542,0.20172517311403937,0.07680665418644254,0.25656552325797277,-0.021754884811900188,0.32559475930438125,-0.1954297068700409,0.499269581362522,-0.3691045289281816,0.6729444034206626
0.16410550208273228,0.2124018122097143,0.06640951852522455,0.12820727914304034,0.31464928813515924,0.12549400963171647,0.22007165825862077,0.2115777648314631,-0.04829631012698202,0.37650731429244655,-0.2606981223366963,0.5889091265021609,-0.4730999345464106,0.8013109387118751
0.11034738289038765,0.1103066284725469,-0.3594762858650973,0.045467046749253136,0.021983977277570014,0.6223677396980222,0.20892123696936743,0.10125999930578733,4.0754417840752066e-05,0.22065401136293455,-0.11026587405470614,0.3309606398354814,-0.22057250252725302,0.4412672683080283
0.10924427089661992,0.10205323574028811,-0.3993575393052502,0.18514199254078578,0.11995711244695145,0.18099121153544453,0.36674680117013275,0.14716288230668528,0.007191035156331807,0.21129750663690805,-0.09486220058395631,0.3133507423771962,-0.1969154363242444,0.41540397811748425
0.11653032611107708,0.10459595636107094,-0.3199901320600175,0.35763195326598973,0.12411410005309961,0.07827465327245013,0.13743513801623405,0.3025441553922264,0.01193436975000614,0.22112628247214802,-0.0926615866110648,0.32572223883321894,-0.19725754297213574,0.43031819519428993
0.1482915920046109,0.16230336253810979,-0.010526017259734562,0.14184204628422797,0.2017935121848004,0.3128719091708652,0.1149291586939142,0.2285633736661923,-0.01401177053349889,0.3105949545427207,-0.17631513307160868,0.47289831708083047,-0.33861849560971846,0.6352016796189403
0.16229118658473357,0.2119593870366121,0.057988404083328,0.17697779116322837,0.32028106816427127,0.07269696505814953,0.21239177163359804,0.21765240398075278,-0.04966820045187853,0.3742505736213457,-0.26162758748849063,0.5862099606579578,-0.47358697452510273,0.7981693476945699
0.11120817042965608,0.08453486176264734,-0.45888558591675027,0.23035037658812565,0.0640502687231556,0.29078959154303347,0.1622830369553214,0.2525267261903638,0.026673308667008747,0.19574303219230343,-0.05786155309563859,0.28027789395495073,-0.1423964148582859,0.3648127557175981
0.1421644617757481,0.15982108147886026,-0.049026937821643475,0.3092000036403355,0.21462531746599925,0.16324794972755582,0.06784410383445977,0.2450826253316497,-0.017656619703112164,0.30198554325460836,-0.17747770118197242,0.4618066247334686,-0.3372987826608327,0.6216277062123289
0.0979934809940148,0.05728942542105292,-0.9077856624282649,0.2572350172181384,0.0017024669623911214,0.18836514714980532,0.17619816484440382,0.3764992038252614,0.040704055572961875,0.1552829064150677,-0.016585369848091044,0.21257233183612062,-0.07387479526914396,0.26986175725717354
0.14251459186077464,0.20881213286189643,-0.03584757282363487,0.3392695432724708,0.30396163981353974,0.09679019697289838,0.22827551507577573,0.03170310486531525,-0.06629754100112178,0.35132672472267107,-0.2751096738630182,0.5601388575845675,-0.4839218067249147,0.768950990446464
0.09309573415044793,0.0704901463201679,-0.8072655373857724,0.3370017120395717,0.028510417699298535,0.08984848803757507,0.22346099951798748,0.32117838270556714,0.022605587830280036,0.16358588047061584,-0.04788455848988786,0.2340760267907837,-0.11837470481005576,0.30456617311095163
0.17997613162466108,0.2552550738206224,0.11743598736739108,0.02864535903638524,0.37309500072395163,0.1871199306617417,0.25157303158797056,0.1595666779899507,-0.07527894219596132,0.4352312054452835,-0.3305340160165837,0.6904862792659059,-0.5857890898372061,0.9457413530865283
0.09685737629487444,0.0550735845660573,-0.9649385294938324,0.16313859625491312,0.03090522961446574,0.03881198686023626,0.37543881877009705,0.39170536850028786,0.04178379172881714,0.15193096086093175,-0.01328979283724016,0.20700454542698904,-0.06836337740329747,0.26207812999304636
0.152107733147273,0.19381431018000347,0.010875013023111967,0.35200499231748705,0.268889413631857,0.14487533853113171,0.02694654665672931,0.20728370886279493,-0.04170657703273048,0.3459220433272765,-0.23552088721273395,0.5397363535072799,-0.4293351973927374,0.7335506636872834
0.12287315760101306,0.11588437638535926,-0.2340854155246947,0.2520196711200899,0.14817185368981178,0.1499336512512579,0.20954234098941424,0.24033248294942613,0.0069887812156538,0.2387575339863723,-0.10889559516970546,0.35464191037173154,-0.2247799715550647,0.47052628675709085
0.16267473519177875,0.1876383638677609,0.06754874072932834,0.08257583928733615,0.259736619244504,0.22213728767606275,0.1515883111411979,0.28396194265089925,-0.024963628675982147,0.35031309905953967,-0.21260199254374304,0.5379514629273006,-0.4002403564115039,0.7255898267950615
0.17021175425488588,0.2525388978025252,0.08003422217630264,0.071421368166999,0.3753000133525173,0.15588552210074455,0.32746276386838674,0.06993033251135233,-0.08232714354763931,0.4227506520574111,-0.3348660413501645,0.6752895498599363,-0.5874049391526898,0.9278284476624615
0.05822067556729252,0.1120413793819615,-0.8191556096415198,0.5654869230467235,0.0032212925911515875,0.06733195243198274,0.33111471749053273,0.03284511443960936,-0.05382070381466898,0.170262054949254,-0.16586208319663048,0.2823034343312155,-0.277903462578592,0.394344813713177
0.10907009093550404,0.08049106240305642,-0.5085025323624223,0.3011495933005079,0.039866432024082826,0.3111614521353495,0.06003682338918221,0.2877856991508775,0.02857902853244762,0.18956115333856047,-0.051912033870608804,0.27005221574161686,-0.13240309627366523,0.35054327814467334
0.11971511617075184,0.1032959723537418,-0.2931855244610717,0.2920292035052074,0.12765441665541657,0.10926289726457859,0.17021084159019284,0.3008426409846046,0.01641914381701004,0.22301108852449364,-0.08687682853673176,0.32630706087823547,-0.1901728008904736,0.42960303323197724
0.09524948754328794,0.10680682008423403,-0.5126125130729726,0.3173427964548624,0.01323064498895214,0.576987409483433,0.08944229441416673,0.0029968546585858345,-0.011557332540946097,0.20205630762752197,-0.11836415262518013,0.308863127711756,-0.22517097270941416,0.41566994779599004
0.11601604853053785,0.12113564852977034,-0.2805445951041426,0.262675403694669,0.14481308094645726,0.2108464367218099,0.2559265208208738,0.12573855781618998,-0.005119599999232491,0.2371516970603082,-0.12625524852900283,0.3582873455900785,-0.24739089705877318,0.4794229941198489
0.11706678613236367,0.08986013619987449,-0.36649414590673995,0.17059091086398073,0.07634341223479983,0.3108599683480358,0.17922438021319267,0.2629813283399908,0.027206649932489183,0.20692692233223814,-0.0626534862673853,0.2967870585321126,-0.1525136224672598,0.3866471947319871
0.18149313361423805,0.30482631529975807,0.10331500934644881,0.36071046016799174,0.4593587620401716,0.05117212920283364,0.09642325477143965,0.03233539381756319,-0.12333318168552002,0.48631944891399614,-0.4281594969852781,0.7911457642137542,-0.7329858122850361,1.0959720795135122
0.116566527064264,0.10761301966573551,-0.3106824159342995,0.2328507676902301,0.13675235120247617,0.1339108551200611,0.2796920177942206,0.216794008193012,0.008953507398528487,0.2241795467299995,-0.09865951226720703,0.331792566395735,-0.20627253193294254,0.43940558606147057
0.1049859796476231,0.089097306499036,-0.5052231332365129,0.24938662262847427,0.0760003900203179,0.2530534115161302,0.24417319509947888,0.17738638073559862,0.015888673148587107,0.1940832861466591,-0.07320863335044889,0.28318059264569506,-0.16230593984948485,0.3722778991447311
0.1605617963097024,0.24259317923524618,0.04353707034549593,0.2731526471694729,0.3454449348775724,0.19943478859417588,0.15824477219542807,0.023722857163350732,-0.08203138292554377,0.4031549755449486,-0.32462456216078994,0.6457481547801948,-0.5672177413960362,0.8883413340154409
0.1651982753320417,0.20456221061012606,0.07429659313277572,0.11160347253893127,0.28936869361190865,0.2024605347014059,0.15785463063497002,0.2387126685127842,-0.03936393527808435,0.36976048594216776,-0.2439261458882104,0.5743226965522938,-0.4484883564983365,0.7788849071624199
0.12965923065281365,0.12807881338487237,-0.15881447375736563,0.015832571555934993,0.14072108898209268,0.3452123788842535,0.3216824429510611,0.17655151762665777,0.001580417267941281,0.257738044037686,-0.1264983961169311,0.3858168574225584,-0.25457720950180346,0.5138956708074307
0.11058451863569009,0.080208942778116,-0.4914100597653548,0.2726446921313043,0.06984253196720877,0.19591314524361053,0.1568528333049118,0.3047467973529646,0.030375575857574097,0.1907934614138061,-0.0498333669205419,0.27100240419192206,-0.13004230969865788,0.3512113469700381
0.14400365667605514,0.1631279457977461,-0.03675852898545915,0.30105010103067853,0.21010861703398295,0.22543835220129047,0.03384743230336067,0.2295554974306874,-0.01912428912169095,0.3071316024738012,-0.18225223491943704,0.4702595482715473,-0.3453801807171831,0.6333874940692934
0.11350247962165114,0.09905526016862846,-0.3684561558489338,0.33298436503423806,0.07366019490605583,0.32201496004236313,0.04435985950025893,0.22698062051708398,0.014447219453022672,0.2125577397902796,-0.08460804071560579,0.31161299995890807,-0.18366330088423424,0.41066826012753654
0.1008316563095048,0.04786328207790388,-1.0272664463432983,0.18864586657635826,0.006479950742129438,0.10217626995092483,0.24226749949166365,0.4604304132389238,0.052968374231600925,0.1486949383874087,0.005105092153697047,0.19655822046531257,-0.042758189924206824,0.24442150254321643
0.1941207265173989,0.2932137749538524,0.15047289822704565,0.0459295749781978,0.41779825770125717,0.25994497303970165,0.15199959124040824,0.12432760304043514,-0.09909304843645353,0.48733450147125135,-0.392306823390306,0.7805482764251037,-0.6855205983441585,1.0737620513789563
0.15237933553054,0.1893226331069492,0.012567623276166427,0.1224858245550331,0.2730624404773427,0.16562083213227538,0.2641186723738657,0.17471223046148324,-0.036943297576409184,0.3417019686374892,-0.22626593068335837,0.5310246017444384,-0.41558856379030756,0.7203472348513875
0.11075054402306343,0.09317272461268972,-0.42125478395198673,0.2785091158273207,0.07809936627611148,0.27903046361533623,0.14885882228376085,0.21550223199747062,0.017577819410373716,0.20392326863575316,-0.075594905202316,0.2970959932484429,-0.1687676298150057,0.3902687178611326
0.14988550416764518,0.18264351107983923,-0.0006268814680460586,0.2749967645664804,0.23606369425801185,0.26940288811170693,0.03881187660589351,0.18072477645790727,-0.03275800691219405,0.3325290152474844,-0.21540151799203328,0.5151725263273237,-0.3980450290718725,0.6978160374071629
0.10105746085191976,0.06245419205995545,-0.7836549883007989,0.1628268321046704,0.03461879756799159,0.20422672055015573,0.3027685758393597,0.2955590739378227,0.03860326879196431,0.1635116529118752,-0.02385092326799114,0.22596584497183064,-0.08630511532794659,0.2884200370317861
0.14137211528238997,0.17740825200857605,-0.04863293911036873,0.1295427375598455,0.2288412444599036,0.31033004306798967,0.26036904350063067,0.07091693141163052,-0.03603613672618608,0.31878036729096604,-0.21344438873476212,0.49618861929954206,-0.3908526407433382,0.6735968713081182
0.12005270914492353,0.09723673552117743,-0.3079833017281229,0.41418457041490614,0.10259297502342732,0.04512729586325318,0.0029369120278112957,0.4351582466706022,0.0228159736237461,0.21728944466610095,-0.07442076189743133,0.3145261801872784,-0.17165749741860878,0.4117629157084558
0.13016334760198356,0.0724187032932443,-0.27391615005438696,0.1908654490741185,0.07637768873553168,0.16615925281047897,0.04166174781097116,0.5249358615688997,0.057744644308739254,0.20258205089522785,-0.01467405898450505,0.27500075418847214,-0.08709276227774937,0.3474194574817165
0.16035403655422825,0.213115332443112,0.04858419352343931,0.23436021023941667,0.29094818075593,0.2475519745663004,0.07979356788927221,0.1473460665490807,-0.05276129588888376,0.3734693689973403,-0.26587662833199577,0.5865847014404523,-0.4789919607751078,0.7997000338835643
0.19525400257232522,0.3251935632049152,0.1391602039300181,0.3121829623454051,0.47630009077716,0.15288628464442997,0.006434578141222889,0.052196084091782204,-0.12993956063259,0.5204475657772405,-0.4551331238375052,0.8456411289821557,-0.7803266870424204,1.170834692187071
0.18319670824924333,0.2944945687777719,0.11272434798039979,0.07055935584519128,0.4373678547097392,0.17390883975587093,0.30596250813266973,0.012201441556528749,-0.11129786052852858,0.47769127702701525,-0.4057924293063005,0.7721858458047872,-0.7002869980840725,1.066680414582559
0.09769436160933792,0.11931485336293104,-0.4383832935833996,0.48403273598727287,0.10022004603957105,0.24076601713419526,0.13614832098558663,0.03883287985337413,-0.021620491753593124,0.21700921497226897,-0.14093534511652417,0.3363240683352,-0.26025019847945524,0.4556389216981311
0.10814448363728055,0.07462085340341362,-0.5609091085630055,0.1699965270320458,0.040540307994789686,0.31726972098416284,0.20531949346294323,0.2668739505260585,0.033523630233866925,0.18276533704069417,-0.0410972231695467,0.2573861904441078,-0.11571807657296032,0.33200704384752144
0.09415076448575205,0.0806223664902755,-0.6927263232962079,0.41057366077928464,0.04210740504819855,0.02606912857926406,0.17668644251149132,0.3445633630817614,0.013528397995476546,0.17477313097602754,-0.06709396849479896,0.2553954974663031,-0.14771633498507447,0.33601786395657857
0.1097736690368052,0.12617611928157915,-0.31881096987476903,0.37904631917671466,0.08632308067320109,0.4699161679995498,0.03431569513359085,0.03039873701694374,-0.01640245024477395,0.23594978831838437,-0.14257856952635312,0.3621259075999635,-0.2687546888079323,0.4883020268815427
0.19113496834304053,0.2926066262673901,0.14058112376939316,0.028980108241341382,0.45865020280391494,0.01081034035775921,0.3365432087660335,0.16501613983095106,-0.10147165792434956,0.48374159461043065,-0.3940782841917396,0.7763482208778207,-0.6866849104591297,1.0689548471452108
0.1478854410772526,0.1680079497798059,-0.012586064680384304,0.14887089686592347,0.19734945657986097,0.37985550736061646,0.08957204709829632,0.18435209209530262,-0.020122508702553304,0.3158933908570585,-0.1881304584823592,0.4839013406368644,-0.3561384082621651,0.6519092904166703
0.14009999036712534,0.15291347037170558,-0.06474256067048564,0.08255963239038328,0.19668095696943697,0.2746873157369068,0.2646982348983586,0.18137386000491434,-0.012813480004580241,0.29301346073883094,-0.16572695037628582,0.4459269311105365,-0.3186404207479914,0.5988404014822422
0.09519138166766569,0.06538629586000809,-0.8382279132263346,0.2653113252493953,0.020851697825728124,0.19566402118540843,0.23665170783067824,0.2815212479087899,0.029805085807657603,0.16057767752767377,-0.03558121005235049,0.22596397338768187,-0.10096750591235856,0.2913502692476899
0.2316888488723141,0.3644876510741146,0.22411966120548643,0.018875102358553573,0.5346570874665161,0.18085797586209498,0.014158576112938394,0.251451258199897,-0.13279880220180051,0.5961764999464287,-0.49728645327591514,0.9606641510205434,-0.8617741043500298,1.325151802094658
0.10622041303078789,0.05217356840311009,-0.8391142931025279,0.14482791714817342,0.03896039113151955,0.09935890869820728,0.293789573847032,0.42306320917506773,0.054046844627677795,0.158393981433898,0.0018732762245677048,0.21056754983700807,-0.05030029217854237,0.26274111824011814
0.12292910224569659,0.10088965592878393,-0.2683218364171272,0.17773099444810272,0.13146268131126904,0.13267424465713085,0.2548038303098609,0.3033282492736365,0.022039446316912653,0.22381875817448052,-0.07885020961187128,0.32470841410326445,-0.17973986554065519,0.42559807003204836
0.11123591910743501,0.09605269427447667,-0.40357098970898375,0.3079440404869751,0.09255834608043273,0.21568492863324365,0.15548086027043118,0.22833182452891743,0.015183224832958336,0.20728861338191168,-0.08086946944151834,0.30334130765638834,-0.176922163715995,0.39939400193086505
0.1668480476728684,0.2107967379639066,0.07992556163631521,0.11598365038876936,0.30786427886732615,0.15004451771633537,0.18321910443348213,0.242888448594087,-0.043948690291038206,0.377644785636775,-0.25474542825494484,0.5884415236006816,-0.46554216621885136,0.7992382615645882
0.11476635449319258,0.09458424197058961,-0.37251073511550786,0.16309762537452271,0.08973543485689557,0.28851420110522513,0.2444004995389333,0.2142522391244233,0.020182112522602977,0.20935059646378218,-0.07440212944798663,0.3039348384343718,-0.16898637141857623,0.3985190804049614
0.14634637742443335,0.1460760448894575,-0.025011784638141802,0.09526401356385653,0.21650272228623496,0.09374267849476019,0.259027161045039,0.3354634246101094,0.0002703325349758534,0.2924224223138908,-0.14580571235448164,0.43849846720334834,-0.29188175724393917,0.5845745120928059
0.13463944907848044,0.1432551704961014,-0.10722510655863261,0.00857145403746359,0.17256058838342536,0.31769323769656393,0.3439082877565362,0.1572664321260109,-0.008615721417620958,0.27789461957458184,-0.15187089191372236,0.4211497900706832,-0.29512606240982375,0.5644049605667847
0.15335313412550822,0.18632850106121585,0.017995819782860772,0.13736228265953923,0.24058741031961625,0.314838745413722,0.1415365685585715,0.16567499304855116,-0.03297536693570763,0.33968163518672406,-0.21930386799692347,0.5260101362479399,-0.40563236905813926,0.7123386373091557
0.13780999819569606,0.1575407493514475,-0.07737681745508299,0.19145545489119317,0.20515821514568586,0.24961805970556677,0.20067097966592143,0.1530972905916327,-0.01973075115575143,0.2953507475471435,-0.17727150050719892,0.45289149689859104,-0.33481224985864644,0.6104322462500386
